439|9|2|0|0|1.08|3505.41101877086
447|40|2|0|1|0.4694|2440.491112675821
523|32|2|0|1|0.6478|1854.536694037118
702|59|2|0|1|1.1331|6091.124450273888
797|59|1|0|1|7.5143|13090.084197520935
797|68|1|0|0|2.3854|8900.242359473605
812|68|1|0|0|0.5741|3551.9984670402855
917|59|1|0|1|1.2795|3422.6112932352535
966|32|2|0|1|0.6647|1865.4183380920567
1022|17|2|0|1|0.4694|2992.0782222102107
1133|17|2|0|1|0.0969|1211.3417318578472
1142|59|1|0|1|0.85|1327.85494220223
1190|59|2|0|1|2.4615|11876.00434324427
1270|9|2|0|0|2.48|10802.797913691933
1270|94|2|0|0|0.37|1570.975796815055
1554|32|2|0|1|0.0646|1238.2892046427066
1592|32|2|0|1|3.6637|7735.568439774935
1777|59|1|0|1|0.2944|392.2070200253117
2083|15|2|0|1|2.7954|9897.212469431897
2083|26|2|0|1|8.089|16335.895035381378
2083|52|2|0|1|3.3068|11783.611154664728
2083|59|1|0|1|7.944|9598.337671159392
2360|59|2|0|1|6.2374|24007.973953712437
2486|68|1|0|0|1.3553|9516.401610020914
2584|52|1|0|1|0.9767|4137.1196874223315
2716|26|2|0|1|3.757|22595.22115000337
2821|59|2|0|1|3.1242|16723.15467925248
2874|87|1|0|0|0.12|752.8225665372719
2891|59|1|0|1|0.4741|4599.036706871266
2913|52|2|0|1|1.331|9573.19474954084
2916|17|1|0|1|3.728|4093.949550276098
2916|32|2|0|1|2.26|9801.630620051283
2916|59|2|0|1|1.26|6389.233210992023
3014|17|1|0|1|0.4181|567.749202618665
3032|59|1|0|1|0.2199|409.57280150110836
3091|81|1|0|1|3.91|17248.726531432207
3316|68|1|0|0|0.6748|1358.5607002449722
3494|59|1|0|1|0.2232|869.5056473878078
3555|59|1|0|1|2.45|15762.724237335558
3643|40|2|0|1|1.2752|10101.684773559604
3710|59|1|0|1|0.5372|1672.9534247644478
3931|17|1|0|1|1.2231|2912.070144786091
4024|15|2|0|1|0.6622|3159.363039061771
4024|32|2|0|1|21.11|65333.45184016885
4024|40|2|0|1|18.1746|25296.57574638396
4024|52|2|0|1|8.0726|26533.54917975267
4024|59|2|0|1|1.122|7692.894041695058
4024|81|2|0|1|13.86|27499.185603263497
4024|87|2|0|0|11.9238|51554.569831082656
4052|17|2|0|1|4.68|15291.938659680345
4377|9|2|0|0|1.781|6069.349992072123
4926|32|2|0|1|1.18|6886.9587898351165
4990|15|2|0|1|1.5077|11974.200852430524
5062|9|2|0|0|0.0267|516.4847941951606
5062|59|2|0|1|0.0531|517.3647316353647
5142|17|2|0|1|0.3247|1650.157362418336
5142|52|2|0|1|0.7263|3376.5657088197927
5142|59|2|0|1|0.5946|1907.2894854078538
5377|40|2|0|1|1.6499|4146.846106648914
5380|40|2|0|1|1.28|5037.046814071781
