439|9|2|0|0|1.08|3620.7160532514304
447|40|2|0|1|0.4694|2525.368637228959
523|32|2|0|1|0.6478|2086.5965959263285
702|59|2|0|1|1.1331|7758.320964167244
797|59|1|0|1|7.5143|11859.437808510424
797|68|1|0|0|2.3854|8866.747067518392
812|68|1|0|0|0.5741|3393.5198649112776
917|59|1|0|1|1.2795|3360.605740999501
966|32|2|0|1|0.6647|1526.1947283504962
1022|17|2|0|1|0.4694|3128.5828785523227
1133|17|2|0|1|0.0969|3964.6409317133903
1142|59|1|0|1|0.85|1902.474789005233
1190|59|2|0|1|2.4615|11495.061798290968
1270|9|2|0|0|2.48|9922.619779984232
1270|94|2|0|0|0.37|2493.5243638091124
1554|32|2|0|1|0.0646|3801.1731688452646
1592|32|2|0|1|3.6637|6415.706385734028
1777|59|1|0|1|0.2944|539.6087277347699
2083|15|2|0|1|2.7954|9505.500324813032
2083|26|2|0|1|8.089|14670.488040440789
2083|52|2|0|1|3.3068|9688.98328660624
2083|59|1|0|1|7.944|7895.918418178562
2360|59|2|0|1|6.2374|24529.350672335826
2486|68|1|0|0|1.3553|8573.40219172922
2584|52|1|0|1|0.9767|3925.796351480171
2716|26|2|0|1|3.757|18738.515550767035
2821|59|2|0|1|3.1242|16858.147283847557
2874|87|1|0|0|0.12|946.1808362193666
2891|59|1|0|1|0.4741|4301.540202376374
2913|52|2|0|1|1.331|10027.555846481013
2916|17|1|0|1|3.728|4565.830681814365
2916|32|2|0|1|2.26|8761.08511107078
2916|59|2|0|1|1.26|5449.783947629344
3014|17|1|0|1|0.4181|960.6158963345073
3032|59|1|0|1|0.2199|665.8666646334829
3091|81|1|0|1|3.91|16346.88415084603
3316|68|1|0|0|0.6748|1470.5265680884568
3494|59|1|0|1|0.2232|956.733426407674
3555|59|1|0|1|2.45|12394.170923485139
3643|40|2|0|1|1.2752|9887.539647614381
3710|59|1|0|1|0.5372|1774.3101227979244
3931|17|1|0|1|1.2231|2805.0718346883405
4024|15|2|0|1|0.6622|4649.9572224393705
4024|32|2|0|1|21.11|55964.838405075476
4024|40|2|0|1|18.1746|20310.546927750744
4024|52|2|0|1|8.0726|27452.75233078858
4024|59|2|0|1|1.122|7182.049679459075
4024|81|2|0|1|13.86|30630.725476312247
4024|87|2|0|0|11.9238|49624.61952166346
4052|17|2|0|1|4.68|14569.902010237574
4377|9|2|0|0|1.781|5571.183416636153
4926|32|2|0|1|1.18|5829.527202169553
4990|15|2|0|1|1.5077|12174.796862788302
5062|9|2|0|0|0.0267|2694.991947658162
5062|59|2|0|1|0.0531|2787.0944544676154
5142|17|2|0|1|0.3247|1888.6517495358153
5142|52|2|0|1|0.7263|3120.091817561793
5142|59|2|0|1|0.5946|2046.1491731655583
5377|40|2|0|1|1.6499|4084.445125745714
5380|40|2|0|1|1.28|5806.074341228191
5462|81|1|0|1|0.4257|1668.315824479078
5498|15|2|0|1|1.1028|7265.4835716435455
5498|23|2|0|1|0.91|4979.253417435954
5548|59|2|0|1|0.2809|1997.1453028512008
5638|59|1|0|1|0.49|788.240054725594
5696|59|1|0|1|7.62|7809.3732961408
5760|40|2|0|1|1.1759|9260.404236516215
5844|26|2|0|1|1.81|11189.263824401225
5897|15|2|0|1|2.1251|14082.830955040927
6132|52|2|0|1|0.11|789.0509721804343
6307|17|1|0|1|1.176|4976.8217296640705
6454|94|2|0|0|4.7932|23282.501695712373
6732|59|1|0|1|0.1649|590.7203908849729
6950|59|2|0|1|0.0304|2096.178619850738
7104|9|2|0|0|0.5047|3770.927535151688
8269|32|2|0|1|1.54|14044.46838836011
8623|26|2|0|1|0.57|3985.4280074984067
8690|43|2|0|0|0.5042|3435.9751507209794
8954|32|2|0|1|0.76|3863.6645353763106
8982|17|2|0|1|0.6629|3680.3441262036363
8986|59|2|0|1|0.3962|1994.763993302221
9006|59|2|0|1|1.43|4636.956048075011
9086|26|2|0|1|0.78|7307.710666918122
9086|52|2|0|1|0.78|5156.483255440949
9158|9|2|0|0|2.06|8684.802434977884
9209|59|2|0|1|0.6762|2921.902548254207
9270|15|2|0|1|3.3018|18384.997696475995
9270|94|2|0|0|1.1171|7316.501474777038
9474|68|1|0|0|0.146|945.8665845637698
9594|59|1|0|1|0.1325|982.9095654588892
9609|17|1|0|1|0.8|2944.386051591315
9613|55|2|0|1|2.36|13184.04683357544
9925|26|2|0|1|4.8852|21720.902544539953
9944|17|2|0|1|1.911|9314.730996270157
9944|32|2|0|1|0.9|4950.981158840498
10091|87|1|0|0|0.5145|3909.6164914782385
10117|59|2|0|1|0.406|2885.738993882654
10133|17|2|0|1|0.9137|4023.6880268049636
10376|9|2|0|0|9.8|26672.604469084858
10376|59|2|0|1|10.31|35080.69995532733
10547|15|2|0|1|1.4118|5485.468947809858
10999|32|2|0|1|0.73|1544.2261712755028
11208|40|2|0|1|3.46|24502.332339500907
11220|15|2|0|1|1.81|13205.47464497098
11220|87|2|0|0|2.02|15623.176213219806
11395|17|1|0|1|5.2841|16423.358718353746
11395|59|1|0|1|4.567|9097.491984347633
11395|59|2|0|1|4.567|29075.27388304874
11536|32|2|0|1|1.26|7753.463867735063
11559|17|1|0|1|0.43|2380.017305229607
11587|9|2|0|0|7.9236|12785.821637346346
11587|59|2|0|1|3.0067|6969.099573546892
12086|87|1|0|0|3.1242|16363.40512889263
12136|59|2|0|1|0.0238|4570.731158088644
12574|32|2|0|1|1.6552|10640.572272884734
12592|59|1|0|1|0.0833|523.3425257127145
12622|17|2|0|1|1.31|5066.811319596341
12869|87|2|0|0|3.9|18678.86209489737
12869|94|2|0|0|3.0351|10499.98119661414
12930|40|1|0|1|0.8749|2796.8600673639344
12970|17|1|0|1|0.5989|3648.498006738726
13040|9|2|0|0|2.96|19076.093816707926
13054|15|2|0|1|1.951|7848.891388369155
13054|59|2|0|1|0.7555666666666667|5320.295713033502
13054|81|2|0|1|1.3815|5871.068128867488
13154|15|2|0|1|2.67|13328.865682934691
13199|68|1|0|0|0.212|1819.1827554636072
13303|32|2|0|1|0.8186|5531.288523985995
13313|17|2|0|1|1.85|7811.138115037646
13313|32|2|0|1|4.5686|18345.622764786473
13333|94|2|0|0|1.4597|9223.800215999472
13439|32|2|0|1|1.3984|3644.387029890661
13450|17|1|0|1|1.17|4249.374096043816
13488|15|1|0|1|0.163|851.6017052207791
13581|17|1|0|1|1.76|7883.034014298498
13708|52|2|0|1|1.13|6634.583643669857
13733|59|1|0|1|1.9584|4060.2037272863117
13751|52|2|0|1|4.83|27856.662194715762
13822|59|2|0|1|0.42|2748.6816449222965
13847|87|1|0|0|0.9759|3796.9669122951886
13871|17|1|0|1|1.4984|3676.3215190292703
13871|32|2|0|1|1.0534|8438.202166648214
13871|59|1|0|1|1.41|3726.436591084089
